name,well,plate,date,index,rtdp_fluor,concentration,fold_dilution,replicate,blanked_rtdp_fluor,expected_blanked_rtdp_fluor,estimated_true_rtdp_fluor,F0_F_ratio,F_F0_ratio,u_blanked_rtdp_fluor,u_expected_blanked_rtdp_fluor,u_estimated_true_rtdp_fluor,u_F0_F_ratio,u_F_F0_ratio
PA14 WT,D6,1,12/3/21,166.0,3659.0,0.030940594,32.0,2.0,3657.9861111111113,4170.612112112113,3655.5962212212216,1.1402304767756184,0.8770156739081674,3.6074768036522267,154.1777122231524,4.1078316436223,0.04219501289659081,0.032454568111276345
PA14 dphz,E1,1,12/3/21,194.0,2674.6666666666665,0.9900990100000001,1.0,1.0,2673.652777777778,4180.822322322323,2661.0526776776783,1.566380950361292,0.6384143013034894,10.693326059847912,154.17683485385902,10.692682999649456,0.05827914463107786,0.023752995330818347
PA14 dphz,E2,1,12/3/21,198.0,3017.6666666666665,0.49504950500000006,2.0,1.0,3016.652777777778,4175.416916916917,3009.4580830830832,1.3850407970966077,0.722000393126506,13.31717771234661,154.17683485385902,13.316661358275628,0.05159603715392697,0.02689621792151925
PA14 dphz,E3,1,12/3/21,202.0,3009.6666666666665,0.247524752,4.0,1.0,3008.652777777778,4172.113613613614,3004.7613863863867,1.3872057332429473,0.7208736065862739,6.4301805746202065,154.1777122231524,6.768176619022327,0.0514058818113443,0.02671351662774704
PA14 dphz,E4,1,12/3/21,206.0,3409.0,0.123762376,8.0,1.0,3407.9861111111113,4170.912412412413,3405.2959209209207,1.2240411168421974,0.8169660203734148,14.79911784157721,154.17683485385902,14.798653195397847,0.04558701121168418,0.03042629746491532
PA14 dphz,E5,1,12/3/21,210.0,3725.6666666666665,0.061881188,16.0,1.0,3724.652777777778,4169.110610610611,3723.7643893893896,1.1193571306764964,0.8933699286800796,5.687461843583834,154.17683485385902,5.6862526967232165,0.04143874576103916,0.033072670312787454
PA14 dphz,E6,1,12/3/21,214.0,3928.0,0.030940594,32.0,1.0,3926.9861111111113,4169.110610610611,3926.097722722723,1.061670522895591,0.9419118063790719,4.584090846491689,154.17683485385902,4.582590577136356,0.039289277346121566,0.034857362428676125
PA14 dphz,F1,1,12/3/21,242.0,2857.6666666666665,0.9900990100000001,1.0,1.0,2856.652777777778,4183.224724724725,2841.6502752752754,1.4668315304276631,0.6817415492210235,17.898246344885955,154.1777122231524,18.1635161753275,0.0550602223466971,0.025590424329198336
PA14 dphz,F2,1,12/3/21,246.0,3077.6666666666665,0.49504950500000006,2.0,1.0,3076.652777777778,4176.017517517518,3068.8574824824827,1.3582325820000065,0.7362509287823837,4.04316982356935,154.1777122231524,4.528566489075657,0.05027911647061016,0.027254570896344612
PA14 dphz,F3,1,12/3/21,250.0,3026.3333333333335,0.247524752,4.0,1.0,3025.319444444445,4171.813313313313,3021.7283533533537,1.3794165903750253,0.7249441589854503,5.1329545314781795,154.17683485385902,5.131614729399744,0.05107646797754392,0.02684293300536648
PA14 dphz,F4,1,12/3/21,254.0,3379.3333333333335,0.123762376,8.0,1.0,3378.319444444445,4170.612112112113,3375.929554554555,1.2346887442004721,0.8099207226899555,4.934290447695755,154.1777122231524,4.647688408130607,0.04570105837534391,0.029978595334991174
PA14 dphz,F5,1,12/3/21,258.0,3806.3333333333335,0.061881188,16.0,1.0,3805.319444444445,4169.410910910911,3804.130755755756,1.0957095036535183,0.9126506584688864,33.56109685666168,154.1777122231524,34.062261289816185,0.04169937933290298,0.034732715084628885
PA14 dphz,F6,1,12/3/21,262.0,3962.3333333333335,0.030940594,32.0,1.0,3961.319444444445,4168.81031031031,3960.7313563563566,1.052387008155167,0.9502207764356562,25.10671667546798,154.1777122231524,24.63494036563433,0.03947284760243058,0.035640804766926236
PA14 dphz,G1,1,12/3/21,290.0,2751.0,0.9900990100000001,1.0,2.0,2749.9861111111113,4179.020520520521,2739.1878128128133,1.5217000465338537,0.6571597354405107,28.844650958000667,154.17683485385902,28.84441256808082,0.05852207874299766,0.025273281598287373
PA14 dphz,G2,1,12/3/21,294.0,3126.3333333333335,0.49504950500000006,2.0,2.0,3125.319444444445,4174.516016016017,3119.0256506506507,1.3363860029021248,0.7482867957524085,15.308403647089506,154.17683485385902,15.30795445939768,0.049864319978203474,0.02792068469576408
PA14 dphz,G3,1,12/3/21,298.0,3148.3333333333335,0.247524752,4.0,2.0,3147.319444444445,4171.813313313313,3143.7283533533537,1.3258849855064803,0.7542132318649086,13.01334784835262,154.17683485385902,13.012819438192238,0.04934879008820393,0.02807144727325622
PA14 dphz,G4,1,12/3/21,302.0,3244.6666666666665,0.123762376,8.0,2.0,3243.652777777778,4170.011511511512,3241.8634884884887,1.2857488407587596,0.7777568746706934,10.504628609437948,154.17683485385902,10.503973997063792,0.04774019324328823,0.028878317690073207
PA14 dphz,G5,1,12/3/21,306.0,3713.6666666666665,0.061881188,16.0,2.0,3712.652777777778,4169.110610610611,3711.7643893893896,1.1229759717878869,0.8904910034788214,15.044840385401915,154.17683485385902,15.04438332837177,0.04178596939624102,0.03313519679299281
PA14 dphz,G6,1,12/3/21,310.0,3924.3333333333335,0.030940594,32.0,2.0,3923.319444444445,4169.110610610611,3922.4310560560566,1.0626629665769842,0.9410321347897986,0.5892556509888217,154.17683485385902,0.5774683809459107,0.03930675066594411,0.034807758107889296
PA14 dphz,H1,1,12/3/21,338.0,2899.3333333333335,0.9900990100000001,1.0,2.0,2898.319444444445,4179.921421421422,2886.6202452452453,1.4439801110270718,0.6925303142082211,24.420221584216254,154.17683485385902,24.41994000260835,0.05478995464088937,0.026277165601623666
PA14 dphz,H2,1,12/3/21,342.0,2901.0,0.49504950500000006,2.0,2.0,2899.9861111111113,4173.915415415416,2894.2929179179177,1.4401521685720524,0.6943710684347513,15.395255401872646,154.1777122231524,15.892954178630571,0.053853041071234016,0.025965307335661894
PA14 dphz,H3,1,12/3/21,346.0,3101.3333333333335,0.247524752,4.0,2.0,3100.319444444445,4171.813313313313,3096.7283533533537,1.3460083502993023,0.742937441493314,4.727284867894234,154.17683485385902,4.72583005735414,0.04982935075284936,0.027503611215608688
PA14 dphz,H4,1,12/3/21,350.0,3138.6666666666665,0.123762376,8.0,2.0,3137.652777777778,4170.311811811812,3135.5631881881886,1.3293376570831386,0.7522543235510395,7.095577652469385,154.1777122231524,6.700619735245898,0.0492523612630017,0.027871249646600198
PA14 dphz,H5,1,12/3/21,354.0,3722.3333333333335,0.061881188,16.0,2.0,3721.319444444445,4169.711211211212,3719.830455455456,1.1205409150057257,0.8924261368848724,12.662828365820218,154.1777122231524,12.152822619834224,0.041608623847858135,0.033138123690423266
PA14 dphz,H6,1,12/3/21,358.0,3671.6666666666665,0.030940594,32.0,2.0,3670.652777777778,4169.110610610611,3669.7643893893896,1.1358282930299433,0.8804147652744176,19.50249271816865,154.17683485385902,19.502140132072462,0.04244412251603608,0.03289971943078671
PA14 dphz dside,E10,1,12/3/21,230.0,3113.6666666666665,0.123762376,8.0,1.0,3112.652777777778,4170.311811811812,3110.5631881881886,1.3400217163407278,0.7462565627150849,16.862598323574602,154.1777122231524,17.17889755055855,0.05011500430521268,0.027908988635935158
PA14 dphz dside,E11,1,12/3/21,234.0,3379.0,0.061881188,16.0,1.0,3377.9861111111113,4169.110610610611,3377.097722722723,1.2342616543715739,0.8102009784215094,7.212065507806268,154.17683485385902,7.211112008397797,0.04572964739109922,0.030018112389632142
PA14 dphz dside,E12,1,12/3/21,238.0,3754.6666666666665,0.030940594,32.0,1.0,3753.652777777778,4169.110610610611,3752.7643893893896,1.1107071453799506,0.9003273312497868,17.38813452392809,154.17683485385902,17.387739063230445,0.04140459113164879,0.033562118682773034
PA14 dphz dside,E7,1,12/3/21,218.0,2733.0,0.9900990100000001,1.0,1.0,2731.9861111111113,4179.921421421422,2720.2869119119123,1.5322730128097595,0.6526252121130034,12.166095877021883,154.17683485385902,12.165530666504395,0.05708942287346012,0.024315508007205666
PA14 dphz dside,E8,1,12/3/21,222.0,2955.0,0.49504950500000006,2.0,1.0,2953.9861111111113,4175.416916916917,2946.7914164164163,1.4144951688814082,0.7069660059643798,8.544816492405724,154.17683485385902,8.544011727383038,0.05248072323862369,0.026229914470101985
PA14 dphz dside,E9,1,12/3/21,226.0,3148.0,0.247524752,4.0,1.0,3146.9861111111113,4172.413913913914,3142.7944194194192,1.326278994409133,0.7539891713700158,11.533164738652133,154.1777122231524,12.003394853938152,0.049318064514950806,0.028037303428579935
PA14 dphz dside,F10,1,12/3/21,278.0,3029.6666666666665,0.123762376,8.0,1.0,3028.652777777778,4170.311811811812,3026.5631881881886,1.3772130178843127,0.7261040863062775,19.140199116577143,154.1777122231524,19.511999504309927,0.05170918492144121,0.027262485892490546
PA14 dphz dside,F11,1,12/3/21,282.0,3413.3333333333335,0.061881188,16.0,1.0,3412.319444444445,4169.711211211212,3410.830455455456,1.2220549442894049,0.8182938129524738,9.452365958966201,154.1777122231524,9.960603402991627,0.045342788305223154,0.030361747076562744
PA14 dphz dside,F12,1,12/3/21,286.0,3558.6666666666665,0.030940594,32.0,1.0,3557.652777777778,4169.110610610611,3556.7643893893896,1.1719140673632884,0.853304886295903,13.50360034295375,154.17683485385902,13.50309111762898,0.04357521404586541,0.031728387005700354
PA14 dphz dside,F7,1,12/3/21,266.0,2864.0,0.9900990100000001,1.0,1.0,2862.9861111111113,4181.723223223224,2849.4851101101103,1.4627983867798324,0.6836212078421653,1.736055554666638,154.17683485385902,1.732090181733884,0.05411420308709379,0.02528962105109516
PA14 dphz dside,F8,1,12/3/21,270.0,2934.6666666666665,0.49504950500000006,2.0,1.0,2933.652777777778,4175.416916916917,2926.4580830830832,1.4243232275621442,0.7020878271511368,1.532064692570791,154.17683485385902,1.5275698776134807,0.052688999924958076,0.02597184737020392
PA14 dphz dside,F9,1,12/3/21,274.0,3153.0,0.247524752,4.0,1.0,3151.9861111111113,4171.813313313313,3148.39502002002,1.3239197101117628,0.7553328138876201,12.166095877021883,154.17683485385902,12.165530666504395,0.04923644792111342,0.028090755406116254
PA14 dphz dside,G10,1,12/3/21,326.0,3038.6666666666665,0.123762376,8.0,2.0,3037.652777777778,4170.311811811812,3035.5631881881886,1.3731297831128577,0.7282632802072212,11.061067860845123,154.1777122231524,11.537526643634955,0.05105761431204757,0.02707929442339596
PA14 dphz dside,G11,1,12/3/21,330.0,3209.3333333333335,0.061881188,16.0,2.0,3208.319444444445,4169.110610610611,3207.4310560560566,1.299551619153922,0.7694961748814978,9.505115581739302,154.17683485385902,9.50439212843164,0.04822262906893058,0.02855379352720913
PA14 dphz dside,G12,1,12/3/21,334.0,3403.3333333333335,0.030940594,32.0,2.0,3402.319444444445,4169.110610610611,3401.4310560560566,1.2254319295406377,0.8160387989685053,8.083762875185249,154.17683485385902,8.082912206067398,0.04542048402937698,0.03024637790349971
PA14 dphz dside,G7,1,12/3/21,314.0,2697.6666666666665,0.9900990100000001,1.0,2.0,2696.652777777778,4179.921421421422,2684.953578578579,1.5524373514229954,0.6441483767981875,1.5320646925709025,154.17683485385902,1.5275698776135922,0.057429311486368484,0.023828979469395807
PA14 dphz dside,G9,1,12/3/21,322.0,2861.3333333333335,0.247524752,4.0,2.0,2860.319444444445,4171.513013013013,2857.0286536536537,1.4589360932351083,0.6854309826433567,9.292320604790977,154.1777122231524,9.80885417119085,0.054195996407225104,0.025462126302165433
PA14 dphz dside,H10,1,12/3/21,374.0,3108.6666666666665,0.123762376,8.0,2.0,3107.652777777778,4170.311811811812,3105.5631881881886,1.342179169973353,0.745057010547894,6.1112373724330835,154.1777122231524,6.603788045363137,0.04972732950725735,0.02760413534501717
PA14 dphz dside,H11,1,12/3/21,378.0,3065.6666666666665,0.061881188,16.0,2.0,3064.652777777778,4169.410910910911,3063.4640890890896,1.3606238235557804,0.7349569974356721,7.5064786832589725,154.1777122231524,7.503579828440283,0.05043782494499682,0.02724458570913829
PA14 dphz dside,H12,1,12/3/21,382.0,3316.6666666666665,0.030940594,32.0,2.0,3315.652777777778,4169.110610610611,3314.7643893893896,1.2574716428005455,0.7952465614038626,13.317177712346615,154.17683485385902,13.316661358275635,0.04678567725483846,0.02958806202340952
PA14 dphz dside,H7,1,12/3/21,362.0,2927.3333333333335,0.9900990100000001,1.0,2.0,2926.319444444445,4181.422922922923,2913.118743743744,1.4308452860611869,0.6988875804684569,7.506478683259063,154.1777122231524,7.25948390990501,0.053044973057725694,0.02590949087051965
PA14 dphz dside,H8,1,12/3/21,366.0,2833.0,0.49504950500000006,2.0,2.0,2831.9861111111113,4174.516016016017,2825.6923173173177,1.4751153891303668,0.6779130686105416,9.000771571864764,154.17683485385902,9.000007577644528,0.05476439776690247,0.025167862266460356
PA14 dphz dside,H9,1,12/3/21,370.0,2838.6666666666665,0.247524752,4.0,2.0,2837.652777777778,4171.513013013013,2834.361986986987,1.4706033461354628,0.6799930128187579,23.459480433765478,154.1777122231524,23.103835043672973,0.055700787569265456,0.02575551487431032
PA14 dside,A10,1,12/3/21,38.0,2803.0,0.123762376,8.0,1.0,2801.9861111111113,4170.912412412413,2799.2959209209207,1.4890252191883124,0.6715802977098759,14.107228249691323,154.17683485385902,14.106740814151896,0.055585804755345615,0.025070315012117327
PA14 dside,A11,1,12/3/21,42.0,3143.6666666666665,0.061881188,16.0,1.0,3142.652777777778,4170.011511511512,3140.8634884884887,1.327094360356343,0.753525920893437,12.220770115758706,154.17683485385902,12.220207434041006,0.04935820335492371,0.02802565269486766
PA14 dside,A12,1,12/3/21,46.0,3483.3333333333335,0.030940594,32.0,1.0,3482.319444444445,4169.110610610611,3481.4310560560566,1.1972726603249753,0.8352316336435599,24.58347457586549,154.17683485385902,24.583194864195235,0.04508521255351732,0.03145197997256556
PA14 dside,A7,1,12/3/21,26.0,2625.3333333333335,0.9900990100000001,1.0,1.0,2624.319444444445,4188.9304304304305,2603.6112362362364,1.600938790019887,0.6246335001899591,5.132954531478212,154.17683485385902,5.131614729399777,0.059300529291332484,0.02313711017889827
PA14 dside,A8,1,12/3/21,30.0,2733.0,0.49504950500000006,2.0,1.0,2731.9861111111113,4178.11961961962,2722.088713713714,1.5312587724356588,0.6530574831642433,8.888975694020592,154.17683485385902,8.888202090280066,0.05685940988951494,0.024249632906649
PA14 dside,A9,1,12/3/21,34.0,3297.0,0.247524752,4.0,1.0,3295.9861111111113,4173.615115115115,3290.593218218218,1.2667084461078482,0.7894476452514784,3.0023139224419704,154.17683485385902,3.000022732857023,0.046868030811532624,0.029209449637306657
PA14 dside,B10,1,12/3/21,86.0,2626.3333333333335,0.123762376,8.0,1.0,2625.319444444445,4170.311811811812,2623.229854854855,1.5889656846151032,0.6293402114862103,11.151108564722307,154.1777122231524,11.493977468639034,0.0591845827474921,0.02344118452882274
PA14 dside,B11,1,12/3/21,90.0,3394.6666666666665,0.061881188,16.0,1.0,3393.652777777778,4170.011511511512,3391.8634884884887,1.2288885553232278,0.8137434396864209,13.614228667912883,154.17683485385902,13.613723580673696,0.0457217150617914,0.03027593146797478
PA14 dside,B12,1,12/3/21,94.0,3130.0,0.030940594,32.0,1.0,3128.9861111111113,4168.81031031031,3128.398023023023,1.3323823220532534,0.7505353256706084,36.51046273178264,154.1777122231524,36.967607584776914,0.05173684663023574,0.029143535149096882
PA14 dside,B7,1,12/3/21,74.0,2750.6666666666665,0.9900990100000001,1.0,1.0,2749.652777777778,4190.7322322322325,2727.142767767768,1.528420980187265,0.6542700034629714,5.034602488997798,154.17683485385902,5.033236506562439,0.05660451878477133,0.024230653191370494
PA14 dside,B8,1,12/3/21,78.0,2779.0,0.49504950500000006,2.0,1.0,2777.9861111111113,4178.11961961962,2768.088713713714,1.5058123685024771,0.6640933631023996,3.6074768036522267,154.17683485385902,3.6055701903664166,0.055732449653738136,0.024579124662984363
PA14 dside,B9,1,12/3/21,82.0,3025.6666666666665,0.247524752,4.0,1.0,3024.652777777778,4173.615115115115,3019.2598848848847,1.3805443655543896,0.7243519476452513,10.599397257496392,154.17683485385902,10.598748498336588,0.05129388318204546,0.026913169262968415
PA14 dside,C10,1,12/3/21,134.0,2844.6666666666665,0.123762376,8.0,2.0,2843.652777777778,4171.212712712713,2840.662287287287,1.4673416973485782,0.6815045205945935,12.056003575904446,154.1777122231524,12.53057947397037,0.054659540106642715,0.025386536580817482
PA14 dside,C11,1,12/3/21,138.0,3250.6666666666665,0.061881188,16.0,2.0,3249.652777777778,4170.011511511512,3247.8634884884887,1.2833735891289126,0.7791963372713225,2.5193694096385033,154.17683485385902,2.516638577744586,0.047480636082589935,0.02882772252776227
PA14 dside,C12,1,12/3/21,142.0,3367.3333333333335,0.030940594,32.0,2.0,3366.319444444445,4169.110610610611,3365.4310560560566,1.238540369062546,0.8074020233647307,29.569362898483725,154.17683485385902,29.56913035128013,0.047086600237559555,0.030695661808704353
PA14 dside,C7,1,12/3/21,122.0,2541.6666666666665,0.9900990100000001,1.0,2.0,2540.652777777778,4197.939439439439,2510.935560560561,1.6600275561399416,0.6023996386694314,8.145380422191575,154.17683485385902,8.144536188819584,0.06163777109157731,0.02236744257444432
PA14 dside,C8,1,12/3/21,126.0,2581.3333333333335,0.49504950500000006,2.0,2.0,2580.319444444445,4180.822322322323,2567.719344344345,1.6233169062667006,0.6160226608492589,2.312406154251869,154.17683485385902,2.30943060752904,0.060062004509526805,0.022792564835039122
PA14 dside,C9,1,12/3/21,130.0,3070.6666666666665,0.247524752,4.0,2.0,3069.652777777778,4176.317817817819,3061.5571821821827,1.3614712952221404,0.7344995105731098,13.650905545868392,154.17683485385902,13.650401815733867,0.05072348964097716,0.027364791638724267
PA14 dside,D10,1,12/3/21,182.0,2735.6666666666665,0.123762376,8.0,2.0,2734.652777777778,4171.813313313313,2731.061686686687,1.5262277826024109,0.6552101929994184,15.503135883498553,154.17683485385902,15.502692338138896,0.0571139662428776,0.024519048382902232
PA14 dside,D11,1,12/3/21,186.0,3247.3333333333335,0.061881188,16.0,2.0,3246.319444444445,4170.011511511512,3244.530155155155,1.284692088806583,0.7783966358265286,24.0280507370495,154.17683485385902,24.02776455958804,0.04846204301638957,0.029363215962729804
PA14 dside,D12,1,12/3/21,190.0,3385.6666666666665,0.030940594,32.0,2.0,3384.652777777778,4169.110610610611,3383.7643893893896,1.2318299215195627,0.8118003813110973,16.502945864972734,154.17683485385902,16.502529191944813,0.04595803852379174,0.030287260072316517
PA14 dside,D7,1,12/3/21,170.0,2509.3333333333335,0.9900990100000001,1.0,2.0,2508.319444444445,4197.038538538539,2479.5031281281285,1.6810715723391616,0.59485867018055,4.043169823569461,154.17683485385902,4.04146875912616,0.06224086473901787,0.022024355559127764
PA14 dside,D8,1,12/3/21,174.0,2674.6666666666665,0.49504950500000006,2.0,2.0,2673.652777777778,4182.323823823824,2659.5511761761763,1.5672652812852312,0.638054075427456,5.508831293679411,154.1777122231524,5.950530677753053,0.05807694394818498,0.023643879065657288
PA14 dside,D9,1,12/3/21,178.0,2815.3333333333335,0.247524752,4.0,2.0,2814.319444444445,4175.416916916917,2807.1247497497498,1.484872456271782,0.6734585154275136,16.803190834547596,154.17683485385902,16.80278160695408,0.05563790633031763,0.02523437056189324
RTDP,E10,2,12/3/21,230.0,4315.0,1.0,1.0,1.0,4313.986111111111,4168.20970970971,4313.998623623624,0.9662085192602696,1.0349732796452686,14.422686604405188,154.17683485385902,14.422209830593191,0.035884399551120535,0.03843828112792712
RTDP,E11,2,12/3/21,234.0,4194.0,1.0,1.0,1.0,4192.986111111111,4168.20970970971,4192.998623623624,0.9940910065503458,1.0059441171992485,19.287661571297047,154.17683485385902,19.287305057930176,0.037053295412310484,0.03749510286005381
RTDP,E12,2,12/3/21,238.0,4492.333333333333,1.0,1.0,1.0,4491.319444444444,4168.510010010011,4491.031656656657,0.9281213184155666,1.0774453513331,5.1329545314780685,154.1777122231524,5.523397002386916,0.034348900814452084,0.03987524343165913
RTDP,E7,2,12/3/21,218.0,4177.666666666667,1.0,1.0,1.0,4176.652777777778,4168.20970970971,4176.665290290291,0.9979785145609594,1.0020255801197582,5.860650324172543,154.17683485385902,5.859476916158452,0.03694039203266346,0.03709019504559675
RTDP,E8,2,12/3/21,222.0,3972.0,1.0,1.0,1.0,3970.9861111111113,4168.20970970971,3970.9986236236236,1.0496659952046592,0.9526840009759718,32.00021701315303,154.17683485385902,32.00000213121335,0.03973642907410413,0.03606505346249157
RTDP,E9,2,12/3/21,226.0,4071.3333333333335,1.0,1.0,1.0,4070.319444444445,4168.20970970971,4070.331956956957,1.024049700687914,0.9765151040308314,21.221385963744677,154.17683485385902,21.221061936929303,0.03825260542836866,0.03647698636525234
RTDP,F10,2,12/3/21,278.0,4251.666666666667,1.0,1.0,1.0,4250.652777777778,4168.20970970971,4250.665290290291,0.980604667166716,1.0197789521941838,12.58360926849762,154.17683485385902,12.583062812010008,0.03638718994697852,0.03784082584945705
RTDP,F11,2,12/3/21,282.0,4003.6666666666665,1.0,1.0,1.0,4002.652777777778,4168.20970970971,4002.66529029029,1.0413616727667792,0.9602811647015144,26.08346645333447,154.17683485385902,26.083202827317713,0.03911172599778688,0.03606648369807321
RTDP,F12,2,12/3/21,286.0,4430.666666666667,1.0,1.0,1.0,4429.652777777778,4168.20970970971,4429.665290290291,0.9409790467372006,1.0627229197796186,15.631609713085181,154.17683485385902,15.631169813260586,0.03496354823200047,0.0394871322499748
RTDP,F7,2,12/3/21,266.0,3981.3333333333335,1.0,1.0,1.0,3980.319444444445,4168.20970970971,3980.331956956957,1.0472046721974695,0.954923165021395,32.59366843763093,154.17683485385902,32.59345746819427,0.03967250036152263,0.036176490246210315
RTDP,F8,2,12/3/21,270.0,3972.0,1.0,1.0,1.0,3970.9861111111113,4168.20970970971,3970.9986236236236,1.0496659952046592,0.9526840009759718,24.759117288160514,154.17683485385902,24.75883956080452,0.039373422882002684,0.0357355865720234
RTDP,F9,2,12/3/21,274.0,3913.6666666666665,1.0,1.0,1.0,3912.652777777778,4168.20970970971,3912.66529029029,1.0653153063120746,0.9386892256920778,18.00964247902285,154.17683485385902,18.009260665862836,0.039708462584393346,0.03498861395862454
RTDP,G10,2,12/3/21,326.0,4234.666666666667,1.0,1.0,1.0,4233.652777777778,4168.20970970971,4233.665290290291,0.9845422196652724,1.0157004748257348,13.614228667913016,154.17683485385902,13.613723580673827,0.03655421369880006,0.03771106151585407
RTDP,G11,2,12/3/21,330.0,3895.6666666666665,1.0,1.0,1.0,3894.652777777778,4168.20970970971,3894.66529029029,1.07023888101859,0.9343708378901906,18.037384018261076,154.17683485385902,18.037002792343024,0.03989574764388965,0.03483093710704878
RTDP,G12,2,12/3/21,334.0,4205.0,1.0,1.0,1.0,4203.986111111111,4168.20970970971,4203.998623623624,0.9914899112477435,1.0085831319670686,17.34975183940361,154.17683485385902,17.34935550381221,0.0369014010707925,0.037537578793026306
RTDP,G7,2,12/3/21,314.0,4242.0,1.0,1.0,1.0,4240.986111111111,4168.20970970971,4240.998623623624,0.9828397960338834,1.0174598180042813,15.133204845269521,154.17683485385902,15.13275045712639,0.03652265317628815,0.037809144688417284
RTDP,G8,2,12/3/21,318.0,4226.333333333333,1.0,1.0,1.0,4225.319444444444,4168.20970970971,4225.331956956957,0.9864839649721003,1.0137012212137497,35.38851822586275,154.17683485385902,35.388323918080516,0.037412376125521805,0.03844458978917329
RTDP,G9,2,12/3/21,322.0,4191.333333333333,1.0,1.0,1.0,4190.319444444444,4168.20970970971,4190.331956956957,0.9947236316927047,1.0053043560434134,57.1869497544869,154.17683485385902,57.186829512843076,0.039217951788376997,0.03963510719139691
RTDP,H10,2,12/3/21,374.0,4359.0,1.0,1.0,1.0,4357.986111111111,4168.20970970971,4357.998623623624,0.9564533131395062,1.0455293387165487,19.519577067367237,154.17683485385902,19.5192247898747,0.03563631479935353,0.038955181747620096
RTDP,H11,2,12/3/21,378.0,4241.0,1.0,1.0,1.0,4239.986111111111,4168.20970970971,4239.998623623624,0.9830715979478175,1.017219907570843,10.392973053409158,154.17683485385902,10.392311407846616,0.03644220931489086,0.03770807830106622
RTDP,H12,2,12/3/21,382.0,4115.666666666667,1.0,1.0,1.0,4114.652777777778,4168.20970970971,4114.665290290291,1.0130161090036447,0.9871511332465909,6.028865749228747,154.17683485385902,6.027725087542857,0.03749944598669344,0.0365419861272419
RTDP,H7,2,12/3/21,362.0,4205.333333333333,1.0,1.0,1.0,4204.319444444444,4168.20970970971,4204.331956956957,0.9914113026505952,1.0086631021115477,4.6203054252095725,154.17683485385902,4.618816918972978,0.03668710907099324,0.037325510758368326
RTDP,H8,2,12/3/21,366.0,4188.333333333333,1.0,1.0,1.0,4187.319444444444,4168.20970970971,4187.331956956957,0.995436298117472,1.0045846247430987,50.00347210166726,154.17683485385902,50.00333458611522,0.03869110414048457,0.039046685767207136
RTDP,H9,2,12/3/21,370.0,4157.666666666667,1.0,1.0,1.0,4156.652777777778,4168.20970970971,4156.665290290291,1.0027803373918338,0.9972273714509946,42.82927996385448,154.17683485385902,42.82911941344343,0.0385036946172099,0.038290477727295665
